2026-06-23 13:48:04,2,TMX: map2.tmx,NPC 2,False,47.5,500,0,0,ASTAR,91,476,5,BFS,337,505,5,ASTAR,1,209,2,Q_LEARNING,179,0,0,,0
2026-06-23 14:21:21,2,TMX: map2.tmx,NPC 2,False,51.62,500,94,1,ASTAR,71,471,5,BFS,267,587,6,ASTAR,1,338,3,Q_LEARNING,97,0,0,,0
2026-06-23 14:24:53,2,TMX: map2.tmx,NPC 1,False,60.53,500,0,0,ASTAR,50,563,6,BFS,1,454,5,ASTAR,117,350,3,Q_LEARNING,0,0,0,,0
2026-06-23 14:32:01,2,TMX: map2.tmx,NPC 1,False,49.37,500,0,0,ASTAR,69,533,6,BFS,1,358,3,ASTAR,78,310,3,Q_LEARNING,159,0,0,,0
2026-06-23 14:34:59,2,TMX: map2.tmx,NPC 2,False,47.07,500,0,0,ASTAR,78,441,4,BFS,80,528,5,ASTAR,1,174,2,Q_LEARNING,116,0,0,,0
2026-06-23 14:37:34,2,TMX: map2.tmx,NPC 1,False,49.59,500,0,0,ASTAR,6,596,6,BFS,1,428,4,ASTAR,40,382,4,Q_LEARNING,126,0,0,,0
2026-06-23 14:38:26,2,TMX: map2.tmx,NPC 1,False,49.49,500,0,0,ASTAR,12,503,5,BFS,1,392,4,ASTAR,166,494,5,Q_LEARNING,97,0,0,,0
2026-06-23 14:39:27,2,TMX: map2.tmx,NPC 1,False,58.84,500,0,0,ASTAR,38,534,5,BFS,1,447,4,ASTAR,1,422,4,Q_LEARNING,46,0,0,,0
2026-06-23 14:45:06,2,TMX: map2.tmx,NPC 3,False,54.75,500,377,4,ASTAR,36,472,5,BFS,15,446,4,ASTAR,37,564,6,Q_LEARNING,0,0,0,,0
2026-06-23 14:45:54,2,TMX: map2.tmx,NPC 1,False,46.59,500,108,1,ASTAR,107,520,5,BFS,1,284,3,ASTAR,106,323,3,Q_LEARNING,47,0,0,,0
2026-06-23 14:52:00,2,TMX: map2.tmx,NPC 1,False,43.22,500,98,1,ASTAR,13,515,5,BFS,1,434,4,ASTAR,39,219,2,Q_LEARNING,76,0,0,,0
2026-06-23 15:45:02,1,TMX: map1.tmx,NPC 1,False,42.23,500,193,2,ASTAR,2,515,5,BFS,1,363,4,ASTAR,100,269,3,Q_LEARNING,38,0,0,,0
2026-06-23 16:55:54,2,TMX: map2.tmx,NPC 2,False,49.83,500,0,0,ASTAR,47,352,4,BFS,2,506,5,ASTAR,1,284,3,Q_LEARNING,46,0,0,,0
2026-06-23 16:58:25,2,TMX: map2.tmx,NPC 2,False,37.44,500,0,0,ASTAR,1,301,3,BFS,246,503,5,ASTAR,1,286,3,Q_LEARNING,98,0,0,,0
2026-06-23 17:14:41,2,TMX: map2.tmx,NPC 2,False,49.66,500,0,0,ASTAR,53,382,4,BFS,211,511,5,ASTAR,1,338,3,Q_LEARNING,165,0,0,,0
2026-06-23 19:18:52,2,TMX: map2.tmx,NPC 2,False,49.9,500,203,2,ASTAR,2,488,5,BFS,72,593,6,ASTAR,1,383,4,Q_LEARNING,12,0,0,,0
2026-06-23 19:24:38,1,TMX: map1.tmx,NPC 2,False,48.89,500,291,3,ASTAR,22,448,5,BFS,331,503,5,ASTAR,1,357,4,Q_LEARNING,77,0,0,,0
2026-06-23 22:52:57,2,TMX: map2.tmx,NPC 2,False,44.65,500,0,0,ASTAR,2,362,4,BFS,306,585,6,ASTAR,1,205,2,Q_LEARNING,72,0,0,,0
2026-06-23 23:15:13,1,TMX: map1.tmx,NPC 2,False,41.79,500,0,0,ASTAR,35,303,3,BFS,498,504,5,ASTAR,1,119,1,Q_LEARNING,2,0,0,,0
2026-06-23 23:38:39,1,TMX: map1.tmx,NPC 2,False,56.87,500,0,0,ASTAR,1,426,4,BFS,460,593,6,ASTAR,1,278,3,Q_LEARNING,0,0,0,,0
2026-06-23 23:41:32,1,TMX: map1.tmx,NPC 2,False,53.57,500,0,0,ASTAR,34,380,4,BFS,1,565,5,ASTAR,1,482,5,Q_LEARNING,2,0,0,,0
2026-06-23 23:49:02,1,TMX: map1.tmx,NPC 1,False,43.61,500,0,0,ASTAR,34,512,5,BFS,1,421,4,ASTAR,64,213,2,Q_LEARNING,70,0,0,,0
2026-06-23 23:51:56,1,TMX: map1.tmx,NPC 1,False,62.73,500,0,0,ASTAR,25,578,6,BFS,1,392,4,ASTAR,81,384,4,Q_LEARNING,35,0,0,,0
2026-06-24 01:04:33,1,TMX: map1.tmx,NPC 1,False,57.62,500,0,0,ASTAR,34,577,5,BFS,1,470,5,ASTAR,11,498,5,Q_LEARNING,113,0,0,,0
2026-06-24 01:17:45,1,TMX: map1.tmx,NPC 1,False,50.46,500,0,0,ASTAR,25,503,5,BFS,1,471,4,ASTAR,218,302,3,Q_LEARNING,56,0,0,,0
2026-06-24 01:33:13,1,TMX: map1.tmx,NPC 1,False,52.9,500,0,0,ASTAR,35,524,5,BFS,1,489,5,ASTAR,1,441,5,Q_LEARNING,45,0,0,,0
2026-06-24 01:37:20,1,TMX: map1.tmx,NPC 1,False,55.92,500,0,0,ASTAR,1,580,6,BFS,1,486,5,ASTAR,200,312,3,Q_LEARNING,71,0,0,,0
2026-06-24 12:58:56,1,TMX: map1.tmx,NPC 1,False,56.84,500,0,0,ASTAR,2,556,5,BFS,1,309,3,ASTAR,11,292,3,Q_LEARNING,34,0,0,,0
2026-06-24 13:02:31,1,TMX: map1.tmx,NPC 1,False,36.82,500,0,0,ASTAR,8,510,5,BFS,1,187,2,ASTAR,5,180,2,Q_LEARNING,57,0,0,,0
2026-06-24 13:16:09,1,TMX: map1.tmx,NPC 2,False,65.74,500,0,0,ASTAR,8,496,5,BFS,21,602,6,ASTAR,1,400,4,Q_LEARNING,2,0,0,,0
2026-06-24 13:24:54,1,TMX: map1.tmx,NPC 2,False,54.52,500,0,0,ASTAR,1,489,5,BFS,286,521,5,ASTAR,1,369,4,Q_LEARNING,7,0,0,,0
2026-06-24 13:44:18,1,TMX: map1.tmx,NPC 3,False,57.13,500,105,1,ASTAR,19,416,4,BFS,2,421,4,ASTAR,2,504,5,Q_LEARNING,0,0,0,,0
2026-06-24 13:48:34,1,TMX: map1.tmx,NPC 1,False,40.39,500,0,0,ASTAR,1,505,5,BFS,1,407,4,ASTAR,9,404,4,Q_LEARNING,29,0,0,,0
2026-06-24 13:55:26,1,TMX: map1.tmx,NPC 2,False,42.82,500,0,0,ASTAR,11,429,4,BFS,454,535,5,ASTAR,1,302,3,Q_LEARNING,41,0,0,,0
2026-06-24 16:06:09,1,TMX: map1.tmx,Time Up,False,300.03,500,0,0,ASTAR,1,932,9,BFS,1,818,9,ASTAR,1,891,9,Q_LEARNING,6,0,0,,0
2026-06-24 17:15:39,1,TMX: map1.tmx,Time Up,False,300.0,500,0,0,ASTAR,0,809,9,BFS,1,935,9,ASTAR,1,811,8,Q_LEARNING,51,0,0,,0
2026-06-24 17:30:05,1,TMX: map1.tmx,Time Up,False,300.0,500,0,0,ASTAR,1,880,9,BFS,1,637,6,ASTAR,1,795,8,Q_LEARNING,0,0,0,,0
2026-06-24 18:02:39,1,TMX: map1.tmx,Time Up,False,300.03,500,0,0,ASTAR,1,901,9,BFS,181,861,9,ASTAR,1,721,7,Q_LEARNING,52,0,0,,0
2026-06-24 19:29:31,1,TMX: map1.tmx,Time Up,False,300.0,500,203,2,ASTAR,6,585,6,BFS,42,919,9,ASTAR,1,884,9,Q_LEARNING,94,0,0,,0
2026-06-24 20:19:08,1,TMX: map1.tmx,Time Up,False,300.01,500,0,0,ASTAR,13,931,10,BFS,1,931,9,ASTAR,11,797,8,Q_LEARNING,17,0,0,,0
2026-06-24 20:41:06,1,TMX: map1.tmx,Time Up,False,300.0,500,0,0,ASTAR,34,861,9,BFS,1,482,5,ASTAR,1,886,9,Q_LEARNING,45,0,0,,0
2026-06-24 21:03:50,1,TMX: map1.tmx,Time Up,False,300.01,500,0,0,ASTAR,4,883,9,BFS,1,866,9,ASTAR,1,917,9,Q_LEARNING,51,0,0,,0
2026-06-24 21:33:04,1,TMX: map1.tmx,Time Up,False,300.03,500,0,0,ASTAR,1,866,9,BFS,1,847,9,ASTAR,1,777,8,Q_LEARNING,21,0,0,,0
2026-06-24 21:44:40,1,TMX: map1.tmx,Time Up,False,300.01,500,0,0,ASTAR,0,770,8,BFS,1,883,9,ASTAR,13,703,7,Q_LEARNING,0,0,0,,0
2026-06-24 21:52:28,1,TMX: map1.tmx,Time Up,False,300.03,500,122,1,ASTAR,11,772,8,BFS,9,848,9,ASTAR,131,406,4,Q_LEARNING,63,0,0,,0
2026-06-24 22:07:12,1,TMX: map1.tmx,Player,True,0.0,1500,1500,0,ASTAR,0,0,0,BFS,30,0,0,ASTAR,104,0,0,Q_LEARNING,54,0,0,,0
2026-06-24 22:14:32,1,TMX: map1.tmx,Player,True,0.0,1500,1500,0,ASTAR,0,0,0,BFS,146,0,0,ASTAR,104,0,0,Q_LEARNING,25,0,0,,0
2026-06-24 22:16:53,2,TMX: map2.tmx,Time Up,False,300.02,1500,190,2,ASTAR,0,779,8,BFS,1,862,9,ASTAR,1,766,8,Q_LEARNING,14,0,0,,0
2026-06-24 22:17:24,1,TMX: map1.tmx,Player,True,0.0,1500,1500,0,ASTAR,0,0,0,BFS,169,0,0,ASTAR,268,0,0,Q_LEARNING,55,0,0,,0
